ANO;AGREGACAO;CODIGO;NOME;IDHM;IDHM_L;IDHM_E;IDHM_R;I_ESCOLARIDADE;I_FREQ_PROP;IDHMAD;IDHMAD_L;IDHMAD_E;IDHMAD_R;ATK_ESPVIDA;ATK_ANOSEST;ATK_RDPC;IDHMAD_PERDA;IDHMAD_L_PERDA;IDHMAD_E_PERDA;IDHMAD_R_PERDA;IDHMAD_COEF;ESPVIDA;MORT1;T_ENV;RAZDEP;T_FREQ5A6;T_FUND11A13;T_FUND15A17;T_MED18A20;T_FUND18M;ANOSEST;T_ANALF15M;T_ANALF18M;T_ANALF25M;T_FREQ6A14;T_FREQ15A17;T_FREQ18A24;T_FUND18A24;T_FUND25M;T_MED25M;T_SUPER25M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FLBAS;T_FLFUND;T_FLMED;T_FLSUPER;RDPC;RDPCT;RENOCUP;PRENTRAB;RDPC1;RDPC2;RDPC3;RDPC4;RDPC5;RDPC10;R1040;R2040;GINI;THEIL;PIND;PMPOB;PPOB;RIND;RMPOB;RPOB;POPTOT;POP;POPT;POP5A6;POP6A14;POP6A17;POP11A13;POP15A17;POP15M;POP18A20;POP18A24;POP18M;POP25M;POP65M;POPOCUP18M
2018;UF;23;Cear ;739;819;74;666;601;821;55;743;56;4;93;243;4;256;93;243;40;245;7415;1331;937;4625;9945;9443;7544;5927;6007;822;1306;1392;1648;9933;8646;2639;8683;5453;4124;1122;937;656;9545;9833;6641;1573;50602;51042;89685;6799;7252;18548;30496;48747;148157;222041;1721;1149;547;553;952;2064;429;3974;7464;13704;9072980;9064829;8986739;257071;1231397;1673720;414544;442322;7053574;467850;1134619;6611251;5476631;849761;3464164
2018;UF;24;Rio Grande do Norte;739;851;69;686;591;745;554;776;543;403;88;213;412;25;88;213;412;238;7608;1361;931;4709;9909;9324;539;5182;5907;857;1323;1395;1615;9869;8788;3339;7708;5549;4425;1416;1623;1057;9432;9752;4796;216;56989;57373;104529;6707;796;1999;34257;56892;16571;234351;1677;1186;54;547;842;1927;3901;3945;7721;13646;3479010;3478599;3455298;96592;492414;643750;168322;151336;2689065;190380;421130;2537728;2116598;323791;1270380
2018;UF;25;Para ba;711;812;658;672;525;736;52;732;484;398;98;265;408;268;98;265;408;257;7369;1475;968;4897;9666;8915;5807;5067;5254;769;1593;1702;1997;9834;8782;3215;7677;478;3771;1148;1737;115;9436;9607;5166;1919;52507;52868;96906;6784;7723;18705;31422;49759;155128;231431;1751;1174;549;555;922;2051;4108;4279;7867;13507;3975329;3974038;3946908;127980;555512;756814;175193;201301;3053476;199577;465887;2852174;2386287;384988;1457041
2018;UF;26;Pernambuco;735;826;719;669;613;779;553;756;562;399;85;219;403;247;85;219;403;236;7453;1178;856;4507;9794;916;6413;5781;6127;872;1195;1265;1479;994;8754;2677;8048;575;4582;1353;1432;1015;9448;9727;5437;1625;51275;519;98045;7106;7448;18988;31817;51243;146498;214852;1625;1108;534;527;916;1995;413;364;7427;1359;9439033;9435406;9321704;277347;1297210;1767421;424232;470210;7314669;457512;1121486;6844459;5722972;807975;3498363
2018;UF;27;Alagoas;689;788;651;637;524;725;49;7;468;359;112;281;437;289;112;281;437;277;7225;1741;875;4733;9631;91;5745;4521;5237;76;1701;1824;2144;9885;8246;3127;7516;4751;3603;1133;1768;1235;9302;9744;4873;1663;42103;43273;94298;6542;4566;1509;25842;42996;122622;178552;1817;1248;55;558;1519;2726;4962;3288;6571;12287;3315564;3314057;3224462;98698;478851;672658;170338;193807;2540561;181549;412336;2346754;1934417;290125;965734
2018;UF;28;Sergipe;71;801;66;676;577;706;514;722;507;37;99;232;453;277;99;232;453;261;7305;1484;765;4449;9734;9072;4765;4671;5765;829;1263;1346;159;9952;8929;3245;749;5399;4129;127;2247;1487;9515;9829;4283;1762;53812;54783;105817;7063;6216;17496;2945;50457;165741;2478;209;1398;577;619;1099;2241;4526;3379;6936;13251;2277956;2276688;2236321;69109;331662;449217;112540;117555;1750704;124591;286051;1633149;1347097;174199;816260
2018;UF;29;Bahia;71;815;66;664;564;714;518;729;494;387;105;251;417;269;105;251;417;258;7387;1611;892;4585;9821;8904;5359;4466;5644;812;1232;1315;1534;9896;8798;3208;7591;5254;4198;1016;2168;1507;9464;97;4743;1341;49919;50586;91488;6903;6589;17857;29397;49288;145848;215884;1766;1193;55;559;1066;2167;4459;3704;7085;13426;14793319;14785230;14590403;413192;2025167;2801565;662355;776398;11461606;810685;1784946;10685208;8900262;1319019;5550127
2018;UF;31;Minas Gerais;784;879;748;733;623;82;634;816;63;495;72;158;325;192;72;158;325;185;7773;1002;985;4267;9808;9652;7482;586;6231;907;577;608;696;9919;908;2972;892;5769;4526;1479;758;459;9629;978;6934;1958;76786;7756;121071;7201;15549;32592;51421;75948;208475;298705;1241;866;492;424;274;671;2104;2832;7522;1602;21030104;21021202;20811253;543754;2533339;3492906;881098;959566;16811055;959263;2325845;15851489;13525643;2071176;9556952
2018;UF;32;Esp rito Santo;788;897;743;735;665;785;635;836;635;482;68;146;344;195;68;146;344;186;7883;812;858;4288;9705;9323;6643;5746;6647;953;478;507;583;988;882;3099;8761;6278;4919;1567;1321;824;9514;9779;5842;2008;77316;78352;128954;7587;14505;31843;49615;743;216952;315248;136;936;509;453;324;783;2201;2285;7398;15437;3968734;3968043;3915548;105626;507566;690871;164851;183305;3118198;182246;436444;2934892;2498447;340583;1799809
2018;UF;33;Rio de Janeiro;805;863;781;774;754;795;643;797;699;478;76;105;382;20;76;105;382;188;7676;1081;116;4183;9649;9258;6874;6035;7542;1068;206;213;24;9935;9181;362;9015;7316;5912;2067;1548;1132;9655;9729;6265;24;98894;100603;161741;7148;16187;35983;56998;91488;294402;428533;1643;1129;543;516;336;65;185;1997;6387;15369;17159435;17153268;16861814;406903;1839028;2509523;599911;670495;14088967;748545;1788670;13418472;11629801;1990599;7488703
2018;UF;35;S o Paulo;837;894;829;791;748;873;683;836;734;52;65;115;343;184;65;115;343;174;7863;932;985;4164;9787;963;831;7193;7481;1052;258;271;31;9932;8625;2928;9383;7157;5906;2205;604;443;9489;9662;7046;2294;109962;111212;177822;7756;19398;42114;64383;99845;324385;483823;1573;1055;538;511;25;519;14;2274;6859;15249;45532653;45512889;45001500;1104355;5302248;7252971;1739865;1950723;36629344;2066343;5054498;34678620;29624122;4483150;21750586
2018;UF;41;Paran ;805;877;777;766;667;838;654;819;657;519;66;155;323;189;66;155;323;181;7761;861;943;4319;9863;9598;7664;6396;6674;957;45;472;547;9916;8609;3302;8733;6296;4893;1817;778;562;9387;9625;6257;2462;93767;94678;151386;7683;19481;40903;60453;91096;256419;366736;1215;849;492;425;242;502;1413;236;6882;15703;11335547;11331419;11222379;294194;1418897;1898122;482730;479225;8985030;537420;1320653;8505804;7185151;1068616;5365383
2018;UF;42;Santa Catarina;819;912;78;772;686;831;698;855;688;577;62;118;252;148;62;118;252;144;797;865;897;3954;9804;9665;7521;6236;6863;984;25;261;296;9962;9078;3423;9232;6467;491;1769;753;494;9602;9838;6495;2605;97474;98381;149189;7693;26178;51491;71845;103388;23199;317347;817;597;417;296;132;232;817;1351;5438;15817;7063804;7061612;6996483;178263;801419;1068725;264060;267306;5695719;317475;777690;5428413;4650722;633535;3528662
2018;UF;43;Rio Grande do Sul;797;888;736;775;659;778;66;829;654;531;66;111;315;171;66;111;315;164;783;913;113;4417;9124;9575;6714;571;6587;976;257;267;303;9938;8952;3066;8692;6253;4771;156;1343;907;9521;9825;57;2216;99483;100288;151835;7192;20342;43663;65536;9889;267003;382534;1195;834;486;416;171;437;1336;1895;7469;16051;11310970;11299803;11209138;313256;1280119;1745121;425637;465002;9124455;507677;1186860;8659453;7472592;1278623;5301758
2018;UF;50;Mato Grosso do Sul;77;85;715;75;637;757;616;774;601;503;89;16;33;20;89;16;33;193;76;133;749;4317;9356;9193;6705;5041;6368;932;482;505;601;9774;8799;29;8304;5977;4609;1697;1255;971;9372;9568;5844;1838;84952;85698;139654;7899;17697;35961;55399;85782;230277;324918;1211;858;49;423;255;527;1693;2568;7003;160;2679112;2677482;2654190;75646;356633;474364;118511;117730;2072038;134595;328465;1954308;1625842;200730;1281035
2018;UF;51;Mato Grosso;778;828;764;744;648;829;624;744;628;52;101;178;301;198;101;178;301;193;7468;1623;742;4447;9665;9585;7786;6117;6479;925;637;672;788;9931;8491;2989;9159;5994;457;1644;665;573;949;978;6715;2135;81961;82786;143367;8065;18979;37019;56304;8455;21271;29386;105;76;465;369;187;426;1569;1971;6788;1649;3388919;3388313;3354548;104997;469803;620136;159305;150332;2597276;157357;375575;2446943;2071368;251456;1554693
2018;UF;52;Goi s;771;824;757;735;671;804;62;747;638;5;94;157;32;196;94;157;32;19;7442;1422;778;4343;9558;9581;7023;5999;671;95;498;524;618;9923;8878;3387;9016;628;4886;1562;985;682;9523;9715;617;2346;77546;78409;130276;7947;16913;34668;53605;79292;20336;284796;1104;789;47;383;25;52;1879;2036;6602;16341;6923260;6920868;6844746;191919;960431;1286193;341945;325762;5365290;311673;791634;5039528;4247893;538424;3256176
2018;UF;53;Distrito Federal;845;892;808;836;793;815;661;83;715;487;69;115;417;217;69;115;417;20;7852;1015;7;375;9438;9284;7368;6526;7926;1133;28;294;341;9943;9249;4161;93;766;6567;3016;1164;772;9544;9768;6341;3336;145706;147818;238176;7787;19496;43665;7418;141613;449266;62248;1971;1423;57;597;266;479;1368;1633;5831;1508;2972209;2966354;2923990;75258;380569;517263;128999;136693;2369761;152301;361726;2233067;1871341;208142;1410526
2019;UF;11;Rond nia;73;781;707;705;624;753;578;691;583;479;115;175;321;209;115;175;321;204;7188;1893;695;4369;8705;9684;6784;4947;6242;892;585;619;742;9965;8822;3123;8588;5702;4411;1262;862;495;9588;9853;6155;1725;64499;65339;119051;7963;13194;29578;4497;66897;168654;234457;1096;789;472;391;328;911;2413;242;7641;1501;1766689;1766528;1743814;60248;240957;324407;76308;83450;1352299;92979;237287;1268848;1031561;122756;758683
2019;UF;12;Acre;739;83;728;668;638;778;533;749;555;365;98;237;454;278;98;237;454;263;7478;1537;625;5163;9065;9257;7297;5509;6379;876;1116;1207;1476;9853;8505;3381;8524;5814;4671;1619;1181;972;9336;9657;6135;2016;50957;52007;111021;7247;5464;16116;3032;52622;150115;213868;1982;1391;559;588;1328;266;4411;3712;7132;11976;865422;865422;847939;34012;142823;193404;48174;50580;624817;51107;119844;574237;454392;54055;287210
2019;UF;13;Amazonas;726;792;735;658;707;75;549;705;62;379;11;156;424;244;11;156;424;23;7253;1681;519;4918;9116;9233;6461;5178;7065;982;521;556;683;9758;8761;3465;8638;6635;5516;1612;146;1123;9413;9647;5825;1765;47955;48607;102532;7893;6234;16034;26905;45809;144909;214201;1924;1301;566;587;1174;2547;4859;4114;7537;13233;3983005;3982728;3929342;145868;683278;913012;250843;229733;2876688;249106;568929;2646955;2078025;206739;1466600
2019;UF;14;Roraima;749;788;767;696;754;774;564;706;644;394;104;161;434;248;104;161;434;233;7229;1678;435;5246;9218;8954;7216;5564;7543;1021;5;532;651;9677;8973;294;9131;7107;5979;1703;1269;10;9461;9531;6458;1857;60723;61711;130087;8382;7489;19098;32053;57131;187944;278278;2093;1414;579;615;862;205;3985;3568;7643;13252;539741;539599;530958;24096;93764;122413;29598;28648;377512;31327;75098;348864;273765;23487;210745
2019;UF;15;Par ;704;793;677;651;614;711;537;711;551;395;104;186;394;238;104;186;394;228;7259;1527;67;4735;9383;8652;6061;4346;6143;866;813;867;1041;9859;8747;3119;7934;5722;4367;1075;1915;1475;9347;9727;53;1515;45868;46366;89486;7474;7162;17452;28277;46021;131303;189695;1541;1067;528;504;96;2235;4541;4089;7815;13673;8561098;8557911;8465964;291423;1303644;1766827;462819;463182;6383558;507865;1126710;5920375;4793664;573347;3264056
2019;UF;16;Amap ;737;828;728;665;728;728;567;723;606;415;127;167;376;232;127;167;376;223;7466;2281;476;5037;7967;9246;6344;5561;7284;979;505;548;668;9761;9079;3313;8554;6926;5481;1555;1813;1432;9465;9622;5586;2267;50153;50483;112543;8328;9918;1894;29562;51068;141829;193822;1343;983;513;464;523;1689;438;3632;8707;15125;837575;837575;832093;34169;140644;189735;48175;49091;596880;47801;120491;547788;427297;39868;310036
2019;UF;17;Tocantins;751;818;747;693;63;813;566;737;585;421;99;217;392;246;99;217;392;236;7405;1457;845;4725;9808;955;7203;5952;6295;889;89;95;1117;9885;9054;3434;8808;5792;4661;1494;1145;741;9595;972;6453;2213;59877;60753;111613;7539;9541;22954;36295;57791;172279;250778;1543;106;53;504;672;1405;3394;3371;7232;14306;1559657;1558905;1536439;43913;235330;318347;83116;83016;1191027;79286;185018;1108010;922991;131823;627364
2019;UF;21;Maranh o;694;773;704;614;578;777;504;682;52;36;118;261;413;274;118;261;413;264;7139;1871;772;5193;985;9256;6705;5282;5782;784;1434;1546;185;9922;8666;2563;8441;5175;3885;868;1362;993;9527;9792;5741;1271;36624;3735;79336;6669;4204;13423;23954;39199;102736;144913;1644;1166;531;53;1731;3026;5328;3663;6545;12018;7040610;7038641;6901709;232542;1183708;1591392;418864;407683;5177331;409709;887436;4769648;3882212;543293;2157954
2019;UF;22;Piau ;706;775;692;657;552;774;512;69;512;381;11;26;42;274;11;26;42;263;7147;1758;995;4832;100;9298;5994;5678;5523;764;1584;168;1977;9979;8714;3462;8283;4962;3669;1138;1511;1134;9499;9848;5433;2031;47802;48142;82677;6301;6514;17626;29471;48321;137092;200337;166;1136;537;543;1086;2323;4439;401;7396;13288;3272447;3270840;3247742;93493;446704;602856;158820;156151;2531810;175348;401126;2375659;1974533;325528;1189136
2019;UF;23;Cear ;744;823;74;677;603;819;553;748;561;403;91;242;405;257;91;242;405;246;7437;1282;973;4637;992;9509;7589;5754;6032;831;1301;1373;1609;9898;8894;2796;8535;5536;425;1158;81;572;9537;9758;683;1772;54061;54478;96568;6983;7394;19121;31143;50418;162286;24698;1863;1224;562;588;945;2028;4174;4051;7488;1375;9129378;9125074;9055183;251624;1209826;1640952;416048;431126;7125709;449933;1106760;6694583;5587822;888460;3560113
2019;UF;24;Rio Grande do Norte;742;855;689;693;599;739;552;781;544;396;86;211;428;256;86;211;428;242;7629;1314;993;4826;9888;9276;5698;4699;5985;868;1229;1289;1514;9912;8885;3742;7907;5632;4439;1398;1688;123;9513;9824;5051;183;59513;60161;104938;6495;7901;19948;34098;58517;176755;252331;1812;1269;554;571;869;1957;3824;3923;7754;13357;3506853;3506126;3468361;108268;484445;628206;163155;143760;2713447;174299;398804;2569686;2170882;348163;1289479
2019;UF;25;Para ba;713;816;66;672;535;733;517;738;492;38;95;254;434;274;95;254;434;261;7396;1411;94;4747;9645;9174;5849;4669;5352;792;154;164;1933;99;8308;2921;7874;4857;3878;1274;165;1101;9332;9735;4838;1601;52309;52833;97127;6687;6822;17835;30206;49985;156489;233262;1892;1269;561;588;1076;2234;4283;3882;7535;1313;3996784;3993254;3953661;125260;543962;745419;178246;201456;3085797;186808;473090;2884340;2411250;375500;1433266
2019;UF;26;Pernambuco;74;831;718;68;607;781;545;762;556;382;83;226;438;264;83;226;438;249;7488;1142;993;4502;9744;8951;6672;588;6072;864;1254;1327;1542;993;8748;2988;8386;5628;4556;1317;1599;1206;9474;9744;5807;1861;54929;56084;102996;688;6592;18459;30746;51065;167383;254446;2031;1336;574;605;1077;209;4256;3354;6911;13262;9499409;9497001;9301442;245100;1232922;1689855;403786;456932;7494328;498251;1134511;7037396;5902885;943726;3477025
2019;UF;27;Alagoas;687;793;643;636;526;711;5;707;469;378;108;27;405;271;108;27;405;261;726;1647;907;4831;9506;9186;5804;3956;5256;76;1705;1832;2147;986;8335;2757;7512;4789;3618;1097;168;1199;9316;973;491;1251;41989;42922;88928;6446;5619;16301;26417;43767;116686;169124;1543;1065;527;508;1314;2423;4838;3418;6822;12995;3330079;3328862;3256459;101998;498995;688313;174737;189318;2547363;177211;404585;2358044;1953459;302082;1009645
2019;UF;28;Sergipe;705;805;639;682;572;676;514;728;498;375;96;221;45;271;96;221;45;256;7329;1422;751;4437;9646;8559;4867;3981;5724;839;1248;1319;1584;9914;8801;3147;7376;5355;4263;1279;2286;1617;9488;9793;4346;1358;55632;56248;97055;6811;7161;17738;29823;49815;17343;264021;2121;1393;581;618;943;2166;4403;3996;7664;13556;2298549;2298235;2273074;67058;324309;438905;114702;114596;1764753;129598;301141;1650156;1349015;172620;895086
2019;UF;29;Bahia;718;818;672;673;59;717;529;735;513;392;102;237;418;264;102;237;418;252;7409;1552;935;4559;9829;8969;5534;4367;5899;838;1144;1212;14;992;8877;3318;803;5522;4417;1077;1936;1341;9524;9809;5006;1372;52667;53455;94556;6875;6708;18387;31244;50645;156343;232033;1849;1246;557;577;1038;2137;4197;3597;7154;13118;14853512;14848737;14629832;415660;1991648;2733528;666588;741880;11590210;735135;1631850;10848330;9216479;1388184;5669436
2019;UF;31;Minas Gerais;793;883;77;734;637;847;644;821;653;498;7;152;322;188;7;152;322;181;7797;96;1017;4292;9937;9779;7848;633;6369;917;533;562;644;9959;891;2871;8962;5931;4609;1452;668;403;9614;9804;7125;2026;77116;77792;120175;729;15852;33845;52189;76149;207381;300058;1208;835;487;423;311;641;1957;2976;6847;15644;21158152;21151239;20967613;527143;2542823;3450536;826154;907712;16957264;950926;2322958;16049552;13726593;2152689;9851944
2019;UF;32;Esp rito Santo;793;902;741;747;662;784;634;842;628;482;66;152;355;201;66;152;355;191;7912;782;906;4349;9864;9493;6298;5687;6615;966;531;558;641;9942;8512;2814;8573;6293;5098;178;1278;829;9511;9856;5581;1893;83357;84007;13443;7526;15366;33253;51411;77877;238582;348731;1435;981;52;479;273;707;2054;2918;7676;15623;4014926;4014539;3983503;116083;503748;669822;167886;166074;3161873;174025;422826;2995799;2572972;363730;1867639
2019;UF;33;Rio de Janeiro;809;867;78;783;76;79;643;802;695;478;75;109;39;205;75;109;39;191;7704;1046;1254;4315;9587;9145;6941;5913;7595;1076;223;231;259;9951;9128;3725;9037;7375;6031;2168;1431;1135;9673;9764;6443;2406;104495;106263;166026;7019;15591;36527;59338;96796;31272;456928;1753;12;552;542;352;664;1866;2021;6178;14921;17264410;17255865;16968849;355684;1852580;2504369;629443;651789;14226356;765516;1796576;13574566;11777989;2165629;7615932
2019;UF;35;S o Paulo;845;898;849;791;759;898;696;841;755;531;63;111;329;176;63;111;329;168;7887;905;972;4147;9834;9781;8484;782;7591;1058;248;259;297;9963;8726;2771;9564;7262;5933;2164;488;338;9568;9784;722;2291;109685;110727;174771;7792;20046;43764;66234;101653;31664;470006;1473;992;526;489;209;43;135;2203;682;15598;45912673;45888808;45456784;1181904;5343573;7254554;1744674;1910981;36918956;2118028;5005886;35007975;30002089;4464251;22380322
2019;UF;41;Paran ;807;882;779;764;689;829;661;826;667;525;64;144;313;18;64;144;313;174;7789;828;949;438;9615;9596;7549;6405;6893;978;395;412;471;9934;8768;3339;9039;6508;5039;1855;714;504;9464;9664;6437;2572;92661;93635;151833;7855;19553;4185;62557;94343;247756;347245;1131;807;477;397;237;471;1424;2261;676;15875;11420565;11418734;11300029;292558;1415702;1879634;483897;463932;9026584;542130;1302960;8562652;7259691;1084378;5456682
2019;UF;42;Santa Catarina;826;916;794;776;712;838;705;861;702;58;6;116;252;147;6;116;252;143;7998;839;913;4093;9713;9765;7586;6466;7117;999;214;225;256;9951;9336;3319;9429;6722;5109;1825;752;447;9672;9837;6829;258;100082;100931;152971;7735;26961;52695;7346;105017;242396;330077;829;609;421;303;13;239;778;1542;5775;15978;7153029;7151499;7091365;186482;833442;1116137;276961;282694;5729121;321770;793884;5446426;4652541;653362;3598205
2019;UF;43;Rio Grande do Sul;801;893;735;783;673;768;668;836;653;547;64;112;302;166;64;112;302;159;7855;888;1205;4408;9522;9384;6621;5181;6732;99;271;284;32;9959;9289;3306;8785;6418;4959;1665;1376;949;9675;9843;6088;2297;104774;105515;153888;7203;22503;48576;69146;102686;281828;404735;1139;793;482;411;198;368;1132;2598;6518;157;11358646;11356194;11276496;286001;1215071;1662206;404390;447135;9252002;487162;1165452;8804867;7639414;1368440;5546348
2019;UF;50;Mato Grosso do Sul;777;854;731;752;66;77;63;78;622;516;87;149;314;189;87;149;314;183;7624;1293;789;4593;9649;9182;6667;5301;6595;97;441;464;542;9914;8841;2872;8221;6281;5002;1858;1307;1016;9512;9701;5972;1819;86055;86861;1389;778;18552;37531;56695;86213;232046;326267;1164;828;483;403;196;521;1555;2583;775;16025;2709334;2708950;2683816;86119;380570;502101;120073;121530;2070303;132583;315739;1948773;1633033;213687;1298062
2019;UF;51;Mato Grosso;779;832;771;738;67;827;634;75;648;524;99;16;29;187;99;16;29;183;7491;1585;663;4491;9558;9724;7806;5983;6702;945;534;566;672;9944;8839;2929;9328;6158;4806;1603;726;547;9596;9836;6746;2097;79112;79641;135339;8179;19229;37596;55557;8131;201454;27933;983;709;454;365;226;477;1546;2525;7025;16312;3430698;3430303;3407541;117414;491490;643879;173350;152389;2595032;172950;419060;2442643;2023582;227551;1629403
2019;UF;52;Goi s;774;827;77;729;669;826;624;75;644;504;93;163;308;193;93;163;308;188;7459;1384;822;4156;9237;9608;7665;6533;6687;95;519;544;63;9875;8667;3198;9071;6217;4918;1583;778;551;9503;9723;653;2256;74917;76034;123858;7845;16812;34575;53094;77782;192217;263739;1026;748;459;362;302;574;1796;2108;641;157;7020504;7019294;6916167;195726;900904;1207595;301723;306690;5536075;364794;861577;5229385;4367807;576750;3315190
2019;UF;53;Distrito Federal;859;896;842;841;812;857;691;835;752;525;68;107;376;196;68;107;376;184;7876;995;767;3747;9638;9731;7864;7058;8115;1165;268;284;336;9917;8984;4479;9147;7913;6948;3395;911;657;9531;9703;6984;3636;149874;150722;240365;7554;21729;47865;80746;151005;446571;62415;1794;1283;553;563;14;348;1178;2416;7572;1629;3012718;3008173;2991253;77110;372700;520857;128719;148156;2422715;169084;372782;2274558;1901776;231117;1413627
2020;UF;11;Rond nia;739;77;743;704;652;793;598;674;628;505;125;155;282;19;125;155;282;187;712;2241;7;4204;8799;9632;7254;6015;6516;924;446;474;561;9874;9389;3358;903;5992;4639;13;871;514;9673;9798;683;2278;6409;65543;116102;7758;14855;32708;47688;67001;158423;217231;913;666;438;327;385;699;1965;1855;5834;1478;1785821;1785821;1746215;55983;237368;326311;73493;88943;1382232;86164;223279;1293288;1070009;124981;762587
